entity_id,event_type,event,time,pathway,run_number,timestamp,resource_id,x,y,package_count,task_duration_mins
RoboPack-1,position_poll,position,46.0,,,,,370.0,100.0,,
RoboPack-2,position_poll,position,46.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,46.0,,,,,200.0,270.0,,
RoboPack-4,position_poll,position,46.0,,,,,215.0,270.0,,
RoboPack-5,position_poll,position,46.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,46.0,,,,,269.99999999999994,270.0,,
RoboPack-7,position_poll,position,46.0,,,,,450.0,270.0,,
RoboPack-8,position_poll,position,46.0,,,,,415.0,300.0,,
RoboPack-2,queue,packing,46.7,,,,,285.0,270.0,,
RoboPack-7,queue,pickup_4,46.99999999999999,,,,,300.0,300.0,4.0,
RoboPack-1,position_poll,position,47.0,,,,,370.0,200.0,,
RoboPack-2,position_poll,position,47.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,47.0,,,,,100.0,270.0,,
RoboPack-4,position_poll,position,47.0,,,,,180.0,270.0,,
RoboPack-5,position_poll,position,47.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,47.0,,,,,269.99999999999994,270.0,,
RoboPack-7,position_poll,position,47.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,47.0,,,,,550.0,300.0,,
RoboPack-1,position_poll,position,48.0,,,,,370.0,270.0,,
RoboPack-2,position_poll,position,48.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,48.0,,,,,25.0,270.0,,
RoboPack-4,position_poll,position,48.0,,,,,180.0,370.0,,
RoboPack-5,position_poll,position,48.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,48.0,,,,,269.99999999999994,270.0,,
RoboPack-7,position_poll,position,48.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,48.0,,,,,550.0,200.0,,
RoboPack-1,queue,pickup_7,48.00000000000001,,,,,270.0,270.0,3.0,
RoboPack-1,position_poll,position,49.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,49.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,49.0,,,,,25.0,370.0,,
RoboPack-4,position_poll,position,49.0,,,,,180.0,500.0,,
RoboPack-5,position_poll,position,49.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,49.0,,,,,269.99999999999994,270.0,,
RoboPack-7,position_poll,position,49.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,49.0,,,,,550.0,100.0,,
RoboPack-1,position_poll,position,50.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,50.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,50.0,,,,,25.0,500.0,,
RoboPack-4,position_poll,position,50.0,,,,,180.0,400.0,,
RoboPack-5,position_poll,position,50.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,50.0,,,,,269.99999999999994,270.0,,
RoboPack-7,position_poll,position,50.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,50.0,,,,,550.0,200.0,,
RoboPack-1,position_poll,position,51.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,51.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,51.0,,,,,25.0,400.0,,
RoboPack-4,position_poll,position,51.0,,,,,180.0,270.0,,
RoboPack-5,position_poll,position,51.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,51.0,,,,,369.99999999999994,270.0,,
RoboPack-7,position_poll,position,51.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,51.0,,,,,550.0,270.0,,
RoboPack-4,queue,pickup_2,51.55,,,,,315.0,270.0,1.0,
RoboPack-1,position_poll,position,52.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,52.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,52.0,,,,,25.0,300.0,,
RoboPack-4,position_poll,position,52.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,52.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,52.0,,,,,469.99999999999994,270.0,,
RoboPack-7,position_poll,position,52.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,52.0,,,,,450.0,270.0,,
RoboPack-6,queue,maintenance,52.65000000000039,,,,,600.0000000000001,300.0,,2.0
RoboPack-1,position_poll,position,53.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,53.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,53.0,,,,,25.0,270.0,,
RoboPack-4,position_poll,position,53.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,53.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,53.0,,,,,600.0000000000001,300.0,,
RoboPack-7,position_poll,position,53.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,53.0,,,,,350.0,270.0,,
RoboPack-8,queue,pickup_8,53.15000000000005,,,,,315.0,300.0,2.0,
RoboPack-1,position_poll,position,54.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,54.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,54.0,,,,,124.99999999999999,270.0,,
RoboPack-4,position_poll,position,54.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,54.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,54.0,,,,,600.0000000000001,300.0,,
RoboPack-7,position_poll,position,54.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,54.0,,,,,315.0,300.0,,
RoboPack-3,queue,pickup_1,54.5,,,,,300.0,270.0,3.0,
RoboPack-1,position_poll,position,55.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,55.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,55.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,55.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,55.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,55.0,,,,,600.0000000000001,300.0,,
RoboPack-7,position_poll,position,55.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,55.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,56.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,56.0,,,,,385.0,270.0,,
RoboPack-3,position_poll,position,56.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,56.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,56.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,56.0,,,,,500.0000000000001,300.0,,
RoboPack-7,position_poll,position,56.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,56.0,,,,,315.0,300.0,,
RoboPack-4,queue,packing,56.55,,,,,315.0,270.0,,
RoboPack-1,position_poll,position,57.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,57.0,,,,,485.0,270.0,,
RoboPack-3,position_poll,position,57.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,57.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,57.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,57.0,,,,,400.0000000000001,300.0,,
RoboPack-7,position_poll,position,57.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,57.0,,,,,315.0,300.0,,
RoboPack-5,queue,packing,58.0,,,,,270.0,300.0,,
RoboPack-1,position_poll,position,58.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,58.0,,,,,550.0,270.0,,
RoboPack-3,position_poll,position,58.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,58.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,58.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,58.0,,,,,300.0000000000001,300.0,,
RoboPack-7,position_poll,position,58.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,58.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,59.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,59.0,,,,,550.0,170.0,,
RoboPack-3,position_poll,position,59.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,59.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,59.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,59.0,,,,,300.0000000000001,300.0,,
RoboPack-7,position_poll,position,59.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,59.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,60.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,60.0,,,,,550.0,100.0,,
RoboPack-3,position_poll,position,60.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,60.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,60.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,60.0,,,,,300.0000000000001,300.0,,
RoboPack-7,position_poll,position,60.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,60.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,61.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,61.0,,,,,550.0,270.0,,
RoboPack-3,position_poll,position,61.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,61.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,61.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,61.0,,,,,300.0000000000001,300.0,,
RoboPack-7,position_poll,position,61.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,61.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,62.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,62.0,,,,,450.0,270.0,,
RoboPack-3,position_poll,position,62.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,62.0,,,,,215.0,270.0,,
RoboPack-5,position_poll,position,62.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,62.0,,,,,300.0000000000001,300.0,,
RoboPack-7,position_poll,position,62.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,62.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,63.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,63.0,,,,,350.0,270.0,,
RoboPack-3,position_poll,position,63.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,63.0,,,,,115.0,270.0,,
RoboPack-5,position_poll,position,63.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,63.0,,,,,300.0000000000001,300.0,,
RoboPack-7,position_poll,position,63.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,63.0,,,,,315.0,300.0,,
RoboPack-1,queue,packing,63.00000000000001,,,,,270.0,270.0,,
RoboPack-8,queue,packing,63.15000000000005,,,,,315.0,300.0,,
RoboPack-2,queue,pickup_8,63.550000000000004,,,,,285.0,270.0,2.0,
RoboPack-1,position_poll,position,64.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,64.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,64.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,64.0,,,,,25.000000000000014,270.0,,
RoboPack-5,position_poll,position,64.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,64.0,,,,,300.0000000000001,300.0,,
RoboPack-7,position_poll,position,64.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,64.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,65.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,65.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,65.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,65.0,,,,,25.000000000000014,370.0,,
RoboPack-5,position_poll,position,65.0,,,,,370.0,300.0,,
RoboPack-6,position_poll,position,65.0,,,,,300.0000000000001,300.0,,
RoboPack-7,position_poll,position,65.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,65.0,,,,,315.0,300.0,,
RoboPack-6,queue,packing,65.65000000000042,,,,,285.0,300.0,,
RoboPack-1,position_poll,position,66.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,66.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,66.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,66.0,,,,,25.000000000000014,500.0,,
RoboPack-5,position_poll,position,66.0,,,,,470.0,300.0,,
RoboPack-6,position_poll,position,66.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,66.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,66.0,,,,,315.0,300.0,,
RoboPack-7,queue,packing,67.0,,,,,300.0,300.0,,
RoboPack-1,position_poll,position,67.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,67.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,67.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,67.0,,,,,25.000000000000014,400.0,,
RoboPack-5,position_poll,position,67.0,,,,,550.0,300.0,,
RoboPack-6,position_poll,position,67.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,67.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,67.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,68.0,,,,,370.0,270.0,,
RoboPack-2,position_poll,position,68.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,68.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,68.0,,,,,25.000000000000014,300.0,,
RoboPack-5,position_poll,position,68.0,,,,,550.0,400.0,,
RoboPack-6,position_poll,position,68.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,68.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,68.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,69.0,,,,,470.0,270.0,,
RoboPack-2,position_poll,position,69.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,69.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,69.0,,,,,25.000000000000014,270.0,,
RoboPack-5,position_poll,position,69.0,,,,,550.0,500.0,,
RoboPack-6,position_poll,position,69.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,69.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,69.0,,,,,315.0,300.0,,
RoboPack-3,queue,packing,69.5,,,,,300.0,270.0,,
RoboPack-1,position_poll,position,70.0,,,,,550.0,270.0,,
RoboPack-2,position_poll,position,70.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,70.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,70.0,,,,,125.0,270.0,,
RoboPack-5,position_poll,position,70.0,,,,,550.0,400.0,,
RoboPack-6,position_poll,position,70.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,70.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,70.0,,,,,315.0,300.0,,
RoboPack-4,queue,pickup_1,70.49999999999999,,,,,315.0,270.0,5.0,
RoboPack-1,position_poll,position,71.0,,,,,550.0,370.0,,
RoboPack-2,position_poll,position,71.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,71.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,71.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,71.0,,,,,550.0,300.0,,
RoboPack-6,position_poll,position,71.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,71.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,71.0,,,,,215.0,300.0,,
RoboPack-1,position_poll,position,72.0,,,,,550.0,470.0,,
RoboPack-2,position_poll,position,72.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,72.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,72.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,72.0,,,,,550.0,270.0,,
RoboPack-6,position_poll,position,72.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,72.0,,,,,400.0,300.0,,
RoboPack-8,position_poll,position,72.0,,,,,115.0,300.0,,
RoboPack-1,position_poll,position,73.0,,,,,550.0,500.0,,
RoboPack-2,position_poll,position,73.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,73.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,73.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,73.0,,,,,450.0,270.0,,
RoboPack-6,position_poll,position,73.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,73.0,,,,,500.0,300.0,,
RoboPack-8,position_poll,position,73.0,,,,,25.000000000000014,300.0,,
RoboPack-5,queue,pickup_4,73.99999999999999,,,,,270.0,300.0,5.0,
RoboPack-1,position_poll,position,74.0,,,,,550.0,400.0,,
RoboPack-2,position_poll,position,74.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,74.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,74.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,74.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,74.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,74.0,,,,,550.0,300.0,,
RoboPack-8,position_poll,position,74.0,,,,,25.000000000000014,400.0,,
RoboPack-1,position_poll,position,75.0,,,,,550.0,270.0,,
RoboPack-2,position_poll,position,75.0,,,,,385.0,270.0,,
RoboPack-3,position_poll,position,75.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,75.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,75.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,75.0,,,,,180.0,300.0,,
RoboPack-7,position_poll,position,75.0,,,,,550.0,400.0,,
RoboPack-8,position_poll,position,75.0,,,,,25.000000000000014,500.0,,
RoboPack-1,position_poll,position,76.0,,,,,450.0,270.0,,
RoboPack-2,position_poll,position,76.0,,,,,485.0,270.0,,
RoboPack-3,position_poll,position,76.0,,,,,200.0,270.0,,
RoboPack-4,position_poll,position,76.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,76.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,76.0,,,,,180.0,200.0,,
RoboPack-7,position_poll,position,76.0,,,,,550.0,500.0,,
RoboPack-8,position_poll,position,76.0,,,,,25.000000000000014,400.0,,
RoboPack-1,position_poll,position,77.0,,,,,350.0,270.0,,
RoboPack-2,position_poll,position,77.0,,,,,600.0,270.0,,
RoboPack-3,position_poll,position,77.0,,,,,70.0,270.0,,
RoboPack-4,position_poll,position,77.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,77.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,77.0,,,,,180.0,100.0,,
RoboPack-7,position_poll,position,77.0,,,,,550.0,400.0,,
RoboPack-8,position_poll,position,77.0,,,,,25.000000000000014,270.0,,
RoboPack-2,queue,maintenance,77.00000000000001,,,,,600.0,300.0,,4.0
RoboPack-1,queue,pickup_4,77.19999999999999,,,,,270.0,270.0,3.0,
RoboPack-1,position_poll,position,78.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,78.0,,,,,600.0,300.0,,
RoboPack-3,position_poll,position,78.0,,,,,70.0,370.0,,
RoboPack-4,position_poll,position,78.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,78.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,78.0,,,,,180.0,200.0,,
RoboPack-7,position_poll,position,78.0,,,,,550.0,270.0,,
RoboPack-8,position_poll,position,78.0,,,,,125.0,270.0,,
RoboPack-8,queue,pickup_1,78.80000000000005,,,,,315.0,300.0,5.0,
RoboPack-1,position_poll,position,79.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,79.0,,,,,600.0,300.0,,
RoboPack-3,position_poll,position,79.0,,,,,70.0,470.0,,
RoboPack-4,position_poll,position,79.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,79.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,79.0,,,,,180.0,270.0,,
RoboPack-7,position_poll,position,79.0,,,,,450.0,270.0,,
RoboPack-8,position_poll,position,79.0,,,,,315.0,300.0,,
RoboPack-6,queue,pickup_6,79.30000000000042,,,,,285.0,300.0,4.0,
RoboPack-1,position_poll,position,80.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,80.0,,,,,600.0,300.0,,
RoboPack-3,position_poll,position,80.0,,,,,70.0,500.0,,
RoboPack-4,position_poll,position,80.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,80.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,80.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,80.0,,,,,350.0,270.0,,
RoboPack-8,position_poll,position,80.0,,,,,315.0,300.0,,
RoboPack-7,queue,pickup_4,80.6,,,,,300.0,300.0,4.0,
RoboPack-1,position_poll,position,81.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,81.0,,,,,600.0,300.0,,
RoboPack-3,position_poll,position,81.0,,,,,70.0,400.0,,
RoboPack-4,position_poll,position,81.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,81.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,81.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,81.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,81.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,82.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,82.0,,,,,600.0,300.0,,
RoboPack-3,position_poll,position,82.0,,,,,70.0,270.0,,
RoboPack-4,position_poll,position,82.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,82.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,82.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,82.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,82.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,83.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,83.0,,,,,500.0,300.0,,
RoboPack-3,position_poll,position,83.0,,,,,170.0,270.0,,
RoboPack-4,position_poll,position,83.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,83.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,83.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,83.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,83.0,,,,,315.0,300.0,,
RoboPack-3,queue,pickup_3,83.39999999999999,,,,,300.0,270.0,4.0,
RoboPack-1,position_poll,position,84.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,84.0,,,,,400.0,300.0,,
RoboPack-3,position_poll,position,84.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,84.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,84.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,84.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,84.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,84.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,85.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,85.0,,,,,300.0,300.0,,
RoboPack-3,position_poll,position,85.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,85.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,85.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,85.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,85.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,85.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,86.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,86.0,,,,,300.0,300.0,,
RoboPack-3,position_poll,position,86.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,86.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,86.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,86.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,86.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,86.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,87.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,87.0,,,,,300.0,300.0,,
RoboPack-3,position_poll,position,87.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,87.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,87.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,87.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,87.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,87.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,88.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,88.0,,,,,300.0,300.0,,
RoboPack-3,position_poll,position,88.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,88.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,88.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,88.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,88.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,88.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,89.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,89.0,,,,,300.0,300.0,,
RoboPack-3,position_poll,position,89.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,89.0,,,,,315.0,270.0,,
